Category,Crop,QueryType,QueryText,KccAns,Refer
Cereals,Barley(Jow),Varieties,Information Regarding Barley(Jow) varietiey  PL 172?,PL 172: Suitable for throughout Punjab state under irrigated condition. It is six row semi dwarf variety. Resistant to lodging. It is suitable for malting. It matures in 124 days. It gives average yield of 14 qtl/acre.  ,"[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Varieties,Information Regarding Barley(Jow) varietiey  PL 807?,"PL 807: Medium broad and upright leaves. It is highly resistive to lodging. Ears are dense and erect. Grains are of medium and light yellow color. It is resistant to brown rust, yellow rust and loose rust. Ready to harvest in 137 days. Give average yield of 17.2 qtl/acre.
 

  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Varieties,Information Regarding Barley(Jow) varietiey  DWRUB52?,"DWRUB52: This variety is having profuse tillering. Plant height is about 101 cm. Ears are dense, erect, arrow shaped and of medium size. It is resistant to brown rust, yellow rust and loose rust, covered smut and leaf blight disease. Give average yield of 17.3 qtl/acre.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Varieties,Information Regarding Barley(Jow) varietiey  VJM 201?,"VJM 201: Two variety having narrow and upright leaves. Plant height is of 118 cm. this variety prone to less lodging. Ears are dense and tapered. Grains are bold and white with thin husk. It is resistant to brown rust, yellow rust and loose rust and stripe disease. It is suitable for brewing industry. Matures in 135 days. It gives average yield of 14.8 qtl/acre.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Varieties,Information Regarding Barley(Jow) varietiey  BH 75?,"BH 75: Semi dwarf, early maturing variety. It gives resistant to yellow rust. It is used for malting purpose.

   ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Varieties,Information Regarding Barley(Jow) varietiey  BH 393?,BH 393: Suitable for Punjab and Haryana state. It is sown under irrigated and timely sown areas.  ,"[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Varieties,Information Regarding Barley(Jow) varietiey  PL 426?,"PL 426: It is semi dwarf variety, ready to harvest in 125 days. Suitable for cultivation under irrigated areas. It gives resistant to lodging, yellow rust, loose and covered smuts. Its grains are bold. It gives average yield of 14.5 qtl/acre.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Seeds,Information Regarding seed management of  Barley(Jow) crop?,"Seed Rate
Under irrigated conditions, use seed rate of 35 kg/acre and for rainfed conditions, use seed rate of 45 kg/acre.

Seed Treatment
To enhance the yield growth seeds should be treated with Bavistin@2 gm/kg to protect it from smut disease. It can be treated with Vitavax @2.5 gm/kg to prevent it from covered smut disease. To make seed termites free it should be treated with 250 ml Formothion in 5.3 ltr of water.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Seeds,Information Regarding seed treatment of  Barley(Jow) crop?,To enhance the yield growth seeds should be treated with Bavistin@2 gm/kg to protect it from smut disease. It can be treated with Vitavax @2.5 gm/kg to prevent it from covered smut disease. To make seed termites free it should be treated with 250 ml Formothion in 5.3 ltr of water.  ,"[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Army worm in  Barley(Jow) Crop?,"Army worm: Young larvae are light green in color they turn in later stage they become yellow color. They consumed Leaves from the edges or sometime completely. The clusters of egg are present on leaves appearing as a cottony or fuzzy. They are cyclic in nature showing 3 to 4 generation.

Control: Natural way to control armyworm is to allow the natural creatures that can parasitize the larvae which destroy the crops. Bacillus thuringiensis application is also beneficial for it.
When the symptoms are noticed take dusting of malathion 5% @10 kg/acre or quinalphos1.5% @250 ml/acre. After harvesting remove weeds and stubble.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Stinkbug in  Barley(Jow) Crop?,"
Stinkbug: The bug is shield in shape and is either green or brown in color having yellowish red marking. These bugs bring pathogenic organism carrying in their mouth and cause severe infection to the plant. The eggs are laid on leaves in the cluster form.

Control: To eradicate the stink bug naturally is to eliminate weed all around the crops. Permethrin and bifenthrin are two pesticides which used carefully kill the pests.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Aphids in  Barley(Jow) Crop?,"
Aphids: These are nearly transparent, soft-bodied sucking insects. When present in sufficient numbers, aphids can cause yellowing and premature death of leaves. Infestation usually occurs during second fortnight of January till crop.

Control: For Aphid, use chrysoperla predators.5-7 thousand/acre or use 50 gm/Ltr neem concentrate.  In cloudy weather infestation of aphid is occurred. Spray with Thiamethoxam or Imidacloprid 60 ml/acre in 100 Ltr of water.
   ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Wireworm in  Barley(Jow) Crop?,"Wireworm: They are light brown in color and there larval stage complete within 1-4 year. It damages seedling twist the stem and crown turns white in color.

Control: Post-emergent pesticide is not available for wireworm control. But seed can be treated pre-emergent Cruiser Maxx which contain Thiamethoxam @ 325 mL/100 kg of seeds.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Powdery mildew in  Barley(Jow) Crop?,"Powdery mildew: Grayish white powdery growth appears on the leaf, sheath, stem and floral parts. Powdery growth later become black lesion and cause drying of leaves and other parts. The disease infects plants during periods of high humidity and cool to moderate temperatures. Low light intensity, which accompanies dry weather and a dense crop canopy, favours this disease.

When incidence of disease is observed, spray with wettable sulphur@2 gm/Ltr of water or Carbendazim@ 200 gm/acre. In case of high incidence spray with Propiconazole@1 ml/Litre of water.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Stripe/Yellow rust in  Barley(Jow) Crop?,"Stripe/Yellow rust: The ideal growth conditions for yellow rust are temperatures of between 8-13 for spore germination and penetration, and 12-15 for further development and with free water. The yield penalties from yellow rust can range from 5% to as high as 30% in high disease pressure scenarios. The pustules of stripe rust, which, contain yellow to orange-yellow urediospores, usually form narrow stripes on the leaves.

For control of this disease, use rust resistant variety. Follow crop rotation and adopt mix cropping pattern. Avoid excess use of Nitrogen. When symptoms observed, do dusting of Sulphur@ 12-15 kg/acre or take spray of Mancozeb@2 gm/Ltr or spray the crop with Propiconazole (Tilt) 25 EC@1 ml/litre of water.  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Flag smut in  Barley(Jow) Crop?,"Flag smut: It is seed borne disease. Infection spread through wind. It is favoured by cool, humid conditions during flowering period of the host plant.

Treat the seed with fungicides like carboxin 75WP@2.5 gm/kg of seeds, Carbendazim@2.5 gm/kg seed, Tebuconazole @1.25 gm/kg of seed if the disease level in the seed lot is high. If it is low to moderate, treat the seed with a combination of Trichoderma viride@4 gm/kg seed) and half the recommended dose of Carboxin (Vitavax 75WP) @1.25 gm/kg seed).

  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Ear head bug in  Barley(Jow) Crop?,"Ear head bug: Adults attack crop on milky stage. They feed on emerging panicle and produces chaffy grains with silky webs. Eggs are of shiny white color and found in cluster with orange hairs. Caterpillars are of brown colors with yellow band and minute hairs. Adults are of brownish color having fibrous forewings and yellowish hind wings.

Control: To attract adult moth place light traps during day time. Place pheromone trap@5/acre at flowering stage until panicle stage. In case of severe infestation spray Malathion or Carbaryl@1 gm/Ltr of water.

  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
Cereals,Barley(Jow),Plant Protection,Information Regarding control of Thrips in  Barley(Jow) Crop?,"
Thrips: Mostly observed in dry weather.

10To check severity of thrips incidence, keep blue sticky traps@6-8 per acre. Also to reduce the incidence spray Verticillium lecani @ 5 gm/Ltr water.

2) If incidence of thrips is more, then take spray of Imidacloprid 17.8 SL or Fipronil@2.5 ml/ltr water or Acephate 75% WP@2 gm/ltr or do drenching of Thiamethoxam 25% WG@1 gm/ltr of water.
 

  ","[Reference: www.apnikheti.com, Punjab Agricultural University Ludhiana, Department of Agriculture, Indian Agricultural Research Institute New Delhi,
Indian Institute of Wheat and Barley Research, Ministry of Agriculture & Farmers Welfare]"
